#chr	start	stop	name	score	strand	p.value
chr7	100044807	100045026	site30540	16.7903	-	1.13e-06
chr7	100044820	100045039	site30541	17.1613	+	8.78e-07
chr7	100049770	100049989	site30542	13.3226	+	8.94e-06
chr7	100081833	100082052	site30543	22.3387	-	1.08e-08
chr7	100106904	100107123	site30544	15.629	+	2.37e-06
chr7	100109843	100110062	site30545	14.5323	+	4.55e-06
chr7	100119250	100119469	site30546	14.2742	-	5.27e-06
chr7	100131048	100131267	site30547	13.9677	-	6.27e-06
chr7	100132697	100132916	site30548	14.7742	+	3.95e-06
chr7	100171399	100171618	site30549	14.5484	-	4.5e-06
chr7	100190102	100190321	site30550	14.371	+	4.99e-06
chr7	100218039	100218258	site30551	16	-	1.88e-06
chr7	100221723	100221942	site30552	13.7258	-	7.17e-06
chr7	100233360	100233579	site30553	15.3065	+	2.88e-06
chr7	100237540	100237759	site30554	13.5806	+	7.77e-06
chr7	100285228	100285447	site30555	13.5323	+	7.98e-06
chr7	100286267	100286486	site30556	14.2742	-	5.27e-06
chr7	100345352	100345571	site30557	16	-	1.88e-06
chr7	100351984	100352203	site30558	17.2581	-	8.22e-07
chr7	100358579	100358798	site30559	13.3387	+	8.86e-06
chr7	100359246	100359465	site30560	15.2419	-	2.99e-06
chr7	100396162	100396381	site30561	14.4355	+	4.81e-06
chr7	100400734	100400953	site30562	16.5806	+	1.29e-06
chr7	100407642	100407861	site30563	13.9194	-	6.44e-06
chr7	100445896	100446115	site30564	14.7581	+	3.99e-06
chr7	100450517	100450736	site30565	20.9355	-	4.44e-08
chr7	100450752	100450971	site30566	13.5	-	8.12e-06
chr7	100453495	100453714	site30567	13.7581	+	7.05e-06
chr7	100455975	100456194	site30568	13.5968	-	7.7e-06
chr7	100456642	100456861	site30569	13.2097	-	9.51e-06
chr7	100469309	100469528	site30570	19.7419	+	1.28e-07
chr7	100470726	100470945	site30571	15.0645	-	3.33e-06
chr7	100483320	100483539	site30572	15.6613	-	2.32e-06
chr7	100483476	100483695	site30573	14.7419	+	4.03e-06
chr7	100544486	100544705	site30574	14.7258	-	4.06e-06
chr7	100555494	100555713	site30575	15.7581	-	2.19e-06
chr7	100559845	100560064	site30576	19	-	2.32e-07
chr7	100563965	100564184	site30577	16.8226	+	1.1e-06
chr7	100568892	100569111	site30578	13.2097	-	9.51e-06
chr7	100573826	100574045	site30579	14.7258	-	4.06e-06
chr7	100586081	100586300	site30580	14.0161	+	6.1e-06
chr7	100604538	100604757	site30581	13.5323	-	7.98e-06
chr7	100604726	100604945	site30582	15.7097	+	2.25e-06
chr7	100613213	100613432	site30583	14.0323	-	6.05e-06
chr7	100615635	100615854	site30584	14.0806	-	5.88e-06
chr7	100668329	100668548	site30585	16.7581	+	1.15e-06
chr7	100669279	100669498	site30586	15.7097	-	2.25e-06
chr7	100673257	100673476	site30587	13.2742	-	9.18e-06
chr7	100676531	100676750	site30588	13.4355	-	8.41e-06
chr7	100683528	100683747	site30589	15.4516	+	2.64e-06
chr7	100691721	100691940	site30590	16.4194	-	1.44e-06
chr7	100705318	100705537	site30591	18.4355	+	3.56e-07
chr7	100711786	100712005	site30592	14.5645	-	4.46e-06
chr7	100720966	100721185	site30593	13.1452	+	9.84e-06
chr7	100725352	100725571	site30594	15.5323	-	2.51e-06
chr7	100789134	100789353	site30595	16.1129	-	1.75e-06
chr7	100805464	100805683	site30596	15.0484	+	3.36e-06
chr7	100827874	100828093	site30597	16.3871	-	1.47e-06
chr7	100835919	100836138	site30598	13.4516	+	8.34e-06
chr7	100852098	100852317	site30599	15.3226	-	2.85e-06
chr7	100855977	100856196	site30600	14.0161	+	6.1e-06
chr7	100865606	100865825	site30601	13.5645	-	7.84e-06
chr7	100893252	100893471	site30602	14.8871	-	3.7e-06
chr7	100894854	100895073	site30603	13.1774	+	9.67e-06
chr7	100897181	100897400	site30604	19.629	+	1.4e-07
chr7	100921102	100921321	site30605	14.5484	-	4.5e-06
chr7	100966336	100966555	site30606	17.1935	+	8.59e-07
chr7	100978566	100978785	site30607	13.4032	+	8.56e-06
chr7	101011706	101011925	site30608	14.2742	-	5.27e-06
chr7	101059402	101059621	site30609	19.0484	-	2.24e-07
chr7	101066958	101067177	site30610	16.8387	-	1.09e-06
chr7	101077658	101077877	site30611	15.1774	-	3.11e-06
chr7	101087518	101087737	site30612	14.3548	-	5.04e-06
chr7	101088981	101089200	site30613	13.2097	+	9.51e-06
chr7	101094904	101095123	site30614	20.7097	+	5.46e-08
chr7	101138300	101138519	site30615	21.1935	-	3.49e-08
chr7	101144085	101144304	site30616	17.629	+	6.36e-07
chr7	101156356	101156575	site30617	17.5484	-	6.72e-07
chr7	101164691	101164910	site30618	13.4677	+	8.26e-06
chr7	101170561	101170780	site30619	14.629	-	4.3e-06
chr7	101171577	101171796	site30620	14.9355	+	3.59e-06
chr7	101179819	101180038	site30621	15.8387	+	2.08e-06
chr7	101192566	101192785	site30622	23.5645	-	2.17e-09
chr7	101212079	101212298	site30623	16.2903	+	1.56e-06
chr7	101244270	101244489	site30624	16.5484	-	1.32e-06
chr7	101290486	101290705	site30625	22.2581	-	1.18e-08
chr7	101315333	101315552	site30626	15.2419	-	2.99e-06
chr7	101322154	101322373	site30627	14.2258	+	5.42e-06
chr7	101364001	101364220	site30628	20.4194	+	7.1e-08
chr7	101411287	101411506	site30629	19.3065	-	1.82e-07
chr7	101436016	101436235	site30630	15.1613	-	3.14e-06
chr7	101440475	101440694	site30631	18.8387	-	2.63e-07
chr7	101507838	101508057	site30632	18.9839	-	2.35e-07
chr7	101527799	101528018	site30633	14.871	+	3.73e-06
chr7	101538879	101539098	site30634	22.4677	-	9.36e-09
chr7	101542883	101543102	site30635	15.4516	+	2.64e-06
chr7	101589149	101589368	site30636	16.0645	+	1.8e-06
chr7	101602477	101602696	site30637	16.8548	+	1.08e-06
chr7	101644271	101644490	site30638	15.1129	+	3.23e-06
chr7	101669408	101669627	site30639	16.8065	+	1.11e-06
chr7	101688389	101688608	site30640	16.6129	+	1.27e-06
chr7	101726198	101726417	site30641	14.629	+	4.3e-06
chr7	101736343	101736562	site30642	16	-	1.88e-06
chr7	101814194	101814413	site30643	14.9032	-	3.66e-06
chr7	101815553	101815772	site30644	15.871	-	2.04e-06
chr7	101815856	101816075	site30645	14.0806	-	5.88e-06
chr7	101818803	101819022	site30646	13.4355	-	8.41e-06
chr7	101832624	101832843	site30647	14.2903	-	5.22e-06
chr7	101856499	101856718	site30648	13.5161	-	8.05e-06
chr7	101891004	101891223	site30649	13.8226	+	6.8e-06
chr7	102066025	102066244	site30650	15.9355	-	1.96e-06
chr7	102070338	102070557	site30651	13.1613	+	9.76e-06
chr7	102116961	102117180	site30652	13.2903	+	9.1e-06
chr7	102158320	102158539	site30653	16.4032	-	1.45e-06
chr7	102194603	102194822	site30654	15.1129	-	3.23e-06
chr7	102236764	102236983	site30655	13.6452	-	7.5e-06
chr7	102248764	102248983	site30656	14.5	-	4.63e-06
chr7	102252133	102252352	site30657	15.0645	-	3.33e-06
chr7	102261500	102261719	site30658	13.7903	+	6.92e-06
chr7	102272296	102272515	site30659	19.5968	-	1.44e-07
chr7	102276007	102276226	site30660	13.629	-	7.57e-06
chr7	102279529	102279748	site30661	23.7581	+	1.57e-09
chr7	102319470	102319689	site30662	13.2742	-	9.18e-06
chr7	102324922	102325141	site30663	14.4032	-	4.9e-06
chr7	102350656	102350875	site30664	14.2258	+	5.42e-06
chr7	102390811	102391030	site30665	22.1613	-	1.31e-08
chr7	102450355	102450574	site30666	17.9032	-	5.24e-07
chr7	102457506	102457725	site30667	14.129	-	5.72e-06
chr7	102467140	102467359	site30668	18.2581	+	4.05e-07
chr7	102478875	102479094	site30669	13.6452	-	7.5e-06
chr7	102480027	102480246	site30670	14.8065	+	3.88e-06
chr7	102484954	102485173	site30671	13.7903	+	6.92e-06
chr7	102535077	102535296	site30672	17.7903	-	5.68e-07
chr7	102537247	102537466	site30673	15.7581	+	2.19e-06
chr7	102539368	102539587	site30674	17.9677	+	5e-07
chr7	102558404	102558623	site30675	13.629	-	7.57e-06
chr7	102572536	102572755	site30676	13.6452	-	7.5e-06
chr7	102573683	102573902	site30677	14.8065	+	3.88e-06
chr7	102584133	102584352	site30678	13.7903	+	6.92e-06
chr7	102634180	102634399	site30679	17.7903	-	5.68e-07
chr7	102636353	102636572	site30680	15.7581	+	2.19e-06
chr7	102638476	102638695	site30681	17.9677	+	5e-07
chr7	102657488	102657707	site30682	13.629	-	7.57e-06
chr7	102672755	102672974	site30683	14.8065	+	3.88e-06
chr7	102683194	102683413	site30684	13.7903	+	6.92e-06
chr7	102758282	102758501	site30685	19.871	+	1.14e-07
chr7	102842357	102842576	site30686	13.7419	+	7.11e-06
chr7	102911856	102912075	site30687	13.4194	+	8.48e-06
chr7	102955854	102956073	site30688	14.8065	+	3.88e-06
chr7	102975842	102976061	site30689	14.2903	-	5.22e-06
chr7	103051619	103051838	site30690	15.5484	-	2.49e-06
chr7	103074750	103074969	site30691	14.9839	+	3.49e-06
chr7	103115923	103116142	site30692	13.4516	-	8.34e-06
chr7	103130981	103131200	site30693	16.4516	+	1.41e-06
chr7	103170161	103170380	site30694	13.129	+	9.93e-06
chr7	103275941	103276160	site30695	13.2097	+	9.51e-06
chr7	103282955	103283174	site30696	19.1452	+	2.07e-07
chr7	103297266	103297485	site30697	18.6129	+	3.12e-07
chr7	103352793	103353012	site30698	14.6129	-	4.34e-06
chr7	103425273	103425492	site30699	13.2258	+	9.42e-06
chr7	103462077	103462296	site30700	13.6935	-	7.3e-06
chr7	103524408	103524627	site30701	14.1452	+	5.67e-06
chr7	103573543	103573762	site30702	17.5	+	6.96e-07
chr7	103664651	103664870	site30703	14.4194	+	4.85e-06
chr7	103679187	103679406	site30704	15.3065	+	2.88e-06
chr7	103932496	103932715	site30705	13.9839	-	6.21e-06
chr7	104022331	104022550	site30706	13.3226	-	8.94e-06
chr7	104041197	104041416	site30707	14.4677	+	4.72e-06
chr7	104096788	104097007	site30708	13.9194	-	6.44e-06
chr7	104156863	104157082	site30709	15.6129	-	2.39e-06
chr7	104160491	104160710	site30710	13.9677	-	6.27e-06
chr7	104231500	104231719	site30711	14.1935	+	5.52e-06
chr7	104267853	104268072	site30712	16.7903	-	1.13e-06
chr7	104304941	104305160	site30713	15.0323	+	3.39e-06
chr7	104527048	104527267	site30714	13.129	+	9.93e-06
chr7	104598371	104598590	site30715	14.5	+	4.63e-06
chr7	104619760	104619979	site30716	14.5484	+	4.5e-06
chr7	104643681	104643900	site30717	14.5968	+	4.38e-06
chr7	104652506	104652725	site30718	14.9355	+	3.59e-06
chr7	104768222	104768441	site30719	16.4677	+	1.39e-06
chr7	104776904	104777123	site30720	13.7097	-	7.24e-06
chr7	104848477	104848696	site30721	13.2097	-	9.51e-06
chr7	104883740	104883959	site30722	23.4032	+	2.73e-09
chr7	104918677	104918896	site30723	14.4032	-	4.9e-06
chr7	104922943	104923162	site30724	14.3871	+	4.94e-06
chr7	104981297	104981516	site30725	14.2419	+	5.37e-06
chr7	105041255	105041474	site30726	13.7258	-	7.17e-06
chr7	105141195	105141414	site30727	13.4839	+	8.19e-06
chr7	105164016	105164235	site30728	14.5	+	4.63e-06
chr7	105301432	105301651	site30729	14.4355	+	4.81e-06
chr7	105336038	105336257	site30730	19.1774	-	2.02e-07
chr7	105369125	105369344	site30731	13.9194	-	6.44e-06
chr7	105399443	105399662	site30732	13.1613	+	9.76e-06
chr7	105401650	105401869	site30733	13.7742	+	6.98e-06
chr7	105426988	105427207	site30734	13.2742	+	9.18e-06
chr7	105429792	105430011	site30735	17.0645	-	9.38e-07
chr7	105488065	105488284	site30736	15.371	-	2.77e-06
chr7	105488334	105488553	site30737	15.1935	+	3.08e-06
chr7	105552404	105552623	site30738	14.4032	-	4.9e-06
chr7	105577104	105577323	site30739	14	-	6.16e-06
chr7	105580431	105580650	site30740	15.4355	-	2.66e-06
chr7	105581045	105581264	site30741	14.9194	+	3.63e-06
chr7	105589544	105589763	site30742	13.871	-	6.62e-06
chr7	105651428	105651647	site30743	13.3871	+	8.64e-06
chr7	105652429	105652648	site30744	15.2097	+	3.05e-06
chr7	105657008	105657227	site30745	22.4839	+	9.17e-09
chr7	105700899	105701118	site30746	14.0484	-	5.99e-06
chr7	105760305	105760524	site30747	18.8065	+	2.69e-07
chr7	105792759	105792978	site30748	14.4355	-	4.81e-06
chr7	105924863	105925082	site30749	14.8065	-	3.88e-06
chr7	105934656	105934875	site30750	13.2419	+	9.34e-06
chr7	106009553	106009772	site30751	18.1129	-	4.51e-07
chr7	106019897	106020116	site30752	13.7581	-	7.05e-06
chr7	106030024	106030243	site30753	15.7258	+	2.23e-06
chr7	106040144	106040363	site30754	14.0323	-	6.05e-06
chr7	106042871	106043090	site30755	18.0161	-	4.83e-07
chr7	106055595	106055814	site30756	16.3226	-	1.53e-06
chr7	106094871	106095090	site30757	13.4516	-	8.34e-06
chr7	106129539	106129758	site30758	13.5484	-	7.91e-06
chr7	106154995	106155214	site30759	13.1613	-	9.76e-06
chr7	106166793	106167012	site30760	19.5484	-	1.5e-07
chr7	106330481	106330700	site30761	14.5806	+	4.42e-06
chr7	106341031	106341250	site30762	14.371	+	4.99e-06
chr7	106398469	106398688	site30763	15.7581	+	2.19e-06
chr7	106450004	106450223	site30764	13.629	-	7.57e-06
chr7	106462472	106462691	site30765	14.3871	-	4.94e-06
chr7	106476318	106476537	site30766	13.6613	-	7.43e-06
chr7	106521228	106521447	site30767	13.7903	-	6.92e-06
chr7	106542544	106542763	site30768	14.8871	+	3.7e-06
chr7	106660056	106660275	site30769	14.6774	+	4.18e-06
chr7	106660392	106660611	site30770	17.5161	-	6.88e-07
chr7	106736595	106736814	site30771	14.3065	-	5.18e-06
chr7	106737317	106737536	site30772	18.1613	-	4.35e-07
chr7	106780026	106780245	site30773	14.5968	-	4.38e-06
chr7	106793105	106793324	site30774	16.5323	+	1.34e-06
chr7	106807406	106807625	site30775	13.5161	-	8.05e-06
chr7	106813744	106813963	site30776	13.1935	-	9.59e-06
chr7	106823824	106824043	site30777	15.0968	-	3.27e-06
chr7	106901760	106901979	site30778	16.0323	+	1.84e-06
chr7	106905902	106906121	site30779	13.2258	-	9.42e-06
chr7	106944371	106944590	site30780	13.629	+	7.57e-06
chr7	107147543	107147762	site30781	14.871	+	3.73e-06
chr7	107150520	107150739	site30782	17.0645	-	9.38e-07
chr7	107169535	107169754	site30783	14.5161	-	4.59e-06
chr7	107194141	107194360	site30784	14.1935	+	5.52e-06
chr7	107201941	107202160	site30785	13.2581	+	9.26e-06
chr7	107213262	107213481	site30786	16.371	-	1.48e-06
chr7	107345035	107345254	site30787	13.7258	+	7.17e-06
chr7	107377881	107378100	site30788	14.1452	+	5.67e-06
chr7	107377995	107378214	site30789	13.2419	-	9.34e-06
chr7	107384059	107384278	site30790	13.9839	-	6.21e-06
chr7	107435036	107435255	site30791	13.5484	+	7.91e-06
chr7	107501676	107501895	site30792	13.5161	-	8.05e-06
chr7	107659511	107659730	site30793	14.129	-	5.72e-06
chr7	107672822	107673041	site30794	14.4516	-	4.76e-06
chr7	107725215	107725434	site30795	22.6129	-	7.84e-09
chr7	107738124	107738343	site30796	15.0968	+	3.27e-06
chr7	107754730	107754949	site30797	13.1613	+	9.76e-06
chr7	107756921	107757140	site30798	13.2258	+	9.42e-06
chr7	107777677	107777896	site30799	14.5323	+	4.55e-06
chr7	107874711	107874930	site30800	17.0645	-	9.38e-07
chr7	107879449	107879668	site30801	15.5645	-	2.46e-06
chr7	107909637	107909856	site30802	14.0161	-	6.1e-06
chr7	107925211	107925430	site30803	13.2742	-	9.18e-06
chr7	107952835	107953054	site30804	16.0645	-	1.8e-06
chr7	108016811	108017030	site30805	13.6452	-	7.5e-06
chr7	108033392	108033611	site30806	14.2258	-	5.42e-06
chr7	108096322	108096541	site30807	14.5806	-	4.42e-06
chr7	108097804	108098023	site30808	16.9032	-	1.04e-06
chr7	108109380	108109599	site30809	15.5	+	2.56e-06
chr7	108146311	108146530	site30810	17.1774	-	8.68e-07
chr7	108146944	108147163	site30811	13.1774	+	9.67e-06
chr7	108181131	108181350	site30812	13.8548	+	6.68e-06
chr7	108204402	108204621	site30813	16.3548	+	1.5e-06
chr7	108217250	108217469	site30814	14.1452	-	5.67e-06
chr7	108497198	108497417	site30815	13.8065	-	6.86e-06
chr7	108675530	108675749	site30816	15.0968	+	3.27e-06
chr7	108739674	108739893	site30817	14.5645	-	4.46e-06
chr7	108805882	108806101	site30818	14.8387	+	3.8e-06
chr7	108815940	108816159	site30819	15.6935	-	2.27e-06
chr7	108863203	108863422	site30820	13.5806	+	7.77e-06
chr7	108875231	108875450	site30821	18.9032	-	2.5e-07
chr7	108903402	108903621	site30822	14.129	-	5.72e-06
chr7	109020584	109020803	site30823	14.129	+	5.72e-06
chr7	109257985	109258204	site30824	14.3871	-	4.94e-06
chr7	109345325	109345544	site30825	14.1935	-	5.52e-06
chr7	109479483	109479702	site30826	16.0484	+	1.82e-06
chr7	109624662	109624881	site30827	13.1452	-	9.84e-06
chr7	109791378	109791597	site30828	15.0968	-	3.27e-06
chr7	109844446	109844665	site30829	17.4032	+	7.44e-07
chr7	110035762	110035981	site30830	14.2419	-	5.37e-06
chr7	110436164	110436383	site30831	15.0968	+	3.27e-06
chr7	110486611	110486830	site30832	14.129	-	5.72e-06
chr7	110737456	110737675	site30833	13.8871	-	6.56e-06
chr7	110871041	110871260	site30834	13.5	-	8.12e-06
chr7	110889251	110889470	site30835	13.7419	-	7.11e-06
chr7	110893920	110894139	site30836	13.3387	+	8.86e-06
chr7	111046277	111046496	site30837	14.5968	+	4.38e-06
chr7	111054596	111054815	site30838	16.4194	-	1.44e-06
chr7	111064562	111064781	site30839	18.8871	+	2.53e-07
chr7	111075536	111075755	site30840	15.3226	-	2.85e-06
chr7	111089899	111090118	site30841	13.5806	+	7.77e-06
chr7	111313079	111313298	site30842	16.4355	+	1.42e-06
chr7	111486646	111486865	site30843	14.4194	-	4.85e-06
chr7	111508436	111508655	site30844	13.7097	+	7.24e-06
chr7	111644652	111644871	site30845	14.8065	+	3.88e-06
chr7	111710902	111711121	site30846	13.4839	-	8.19e-06
chr7	111735761	111735980	site30847	19.8871	-	1.13e-07
chr7	111741815	111742034	site30848	14.5	+	4.63e-06
chr7	111744269	111744488	site30849	13.9032	-	6.5e-06
chr7	111752270	111752489	site30850	17.9355	+	5.12e-07
chr7	111853674	111853893	site30851	13.8871	-	6.56e-06
chr7	111872836	111873055	site30852	13.3065	-	9.02e-06
chr7	111929357	111929576	site30853	15.6613	+	2.32e-06
chr7	111953726	111953945	site30854	14.7903	+	3.91e-06
chr7	112015067	112015286	site30855	14.7903	-	3.91e-06
chr7	112079761	112079980	site30856	13.5645	+	7.84e-06
chr7	112147737	112147956	site30857	13.5161	+	8.05e-06
chr7	112195810	112196029	site30858	15.7419	+	2.21e-06
chr7	112275068	112275287	site30859	13.4032	-	8.56e-06
chr7	112297451	112297670	site30860	13.629	+	7.57e-06
chr7	112351854	112352073	site30861	14.1129	+	5.78e-06
chr7	112406723	112406942	site30862	15.6935	+	2.27e-06
chr7	112414967	112415186	site30863	17.9516	-	5.06e-07
chr7	112423770	112423989	site30864	13.5	+	8.12e-06
chr7	112480450	112480669	site30865	16.2419	+	1.61e-06
chr7	112492468	112492687	site30866	14.3065	-	5.18e-06
chr7	112495929	112496148	site30867	13.871	-	6.62e-06
chr7	112500695	112500914	site30868	15.2419	+	2.99e-06
chr7	112546774	112546993	site30869	13.629	-	7.57e-06
chr7	112550530	112550749	site30870	18.2097	+	4.2e-07
chr7	112574595	112574814	site30871	15.2258	-	3.02e-06
chr7	112671880	112672099	site30872	14.3548	+	5.04e-06
chr7	112689495	112689714	site30873	14.1452	-	5.67e-06
chr7	112784301	112784520	site30874	13.6613	+	7.43e-06
chr7	112869239	112869458	site30875	15.4839	-	2.59e-06
chr7	112869266	112869485	site30876	18.5484	-	3.27e-07
chr7	112898773	112898992	site30877	15.9032	-	2e-06
chr7	112973513	112973732	site30878	13.3871	+	8.64e-06
chr7	113008811	113009030	site30879	16.7419	+	1.16e-06
chr7	113014575	113014794	site30880	13.9194	+	6.44e-06
chr7	113015103	113015322	site30881	17.3871	+	7.52e-07
chr7	113054376	113054595	site30882	14.1452	-	5.67e-06
chr7	113114015	113114234	site30883	14.8387	-	3.8e-06
chr7	113159829	113160048	site30884	15.3226	+	2.85e-06
chr7	113404319	113404538	site30885	18.4355	+	3.56e-07
chr7	113421777	113421996	site30886	13.5161	-	8.05e-06
chr7	113421814	113422033	site30887	18.1452	-	4.4e-07
chr7	113487962	113488181	site30888	15.7097	-	2.25e-06
chr7	113640664	113640883	site30889	15.5161	+	2.54e-06
chr7	113698682	113698901	site30890	17.5645	-	6.65e-07
chr7	113705058	113705277	site30891	14.6935	-	4.14e-06
chr7	113710372	113710591	site30892	14.3548	-	5.04e-06
chr7	113721395	113721614	site30893	13.4516	-	8.34e-06
chr7	113774272	113774491	site30894	17.3387	+	7.78e-07
chr7	113908744	113908963	site30895	14.4839	-	4.68e-06
chr7	113932419	113932638	site30896	13.9355	+	6.38e-06
chr7	113957271	113957490	site30897	14.6129	+	4.34e-06
chr7	113957473	113957692	site30898	13.4355	-	8.41e-06
chr7	114026585	114026804	site30899	22.5484	+	8.52e-09
chr7	114207909	114208128	site30900	13.3387	-	8.86e-06
chr7	114210060	114210279	site30901	19.371	-	1.73e-07
chr7	114276392	114276611	site30902	16.0484	-	1.82e-06
chr7	114426906	114427125	site30903	14.3065	+	5.18e-06
chr7	114708832	114709051	site30904	14.0806	+	5.88e-06
chr7	114825379	114825598	site30905	13.2097	+	9.51e-06
chr7	114865646	114865865	site30906	17.0968	+	9.17e-07
chr7	114953826	114954045	site30907	15.2581	-	2.97e-06
chr7	115055394	115055613	site30908	14.7903	-	3.91e-06
chr7	115086230	115086449	site30909	13.5968	+	7.7e-06
chr7	115122218	115122437	site30910	13.1613	+	9.76e-06
chr7	115208778	115208997	site30911	14.4194	+	4.85e-06
chr7	115356229	115356448	site30912	15.4677	+	2.61e-06
chr7	115379103	115379322	site30913	15.6774	+	2.3e-06
chr7	115561480	115561699	site30914	13.129	+	9.93e-06
chr7	115669660	115669879	site30915	17.0161	+	9.69e-07
chr7	115679994	115680213	site30916	13.4839	-	8.19e-06
chr7	115707324	115707543	site30917	13.7903	-	6.92e-06
chr7	115748223	115748442	site30918	13.4194	-	8.48e-06
chr7	115849471	115849690	site30919	13.871	-	6.62e-06
chr7	115851385	115851604	site30920	17.0323	-	9.58e-07
chr7	115942972	115943191	site30921	14.1129	+	5.78e-06
chr7	116075662	116075881	site30922	13.2903	-	9.1e-06
chr7	116123072	116123291	site30923	15.4032	-	2.72e-06
chr7	116138277	116138496	site30924	13.5645	+	7.84e-06
chr7	116163061	116163280	site30925	14.7419	+	4.03e-06
chr7	116180288	116180507	site30926	16.3065	+	1.55e-06
chr7	116236110	116236329	site30927	16.629	-	1.25e-06
chr7	116242257	116242476	site30928	13.1774	+	9.67e-06
chr7	116438344	116438563	site30929	17.7097	+	6.01e-07
chr7	116524726	116524945	site30930	13.9839	-	6.21e-06
chr7	116536414	116536633	site30931	13.1774	+	9.67e-06
chr7	116589089	116589308	site30932	20.2581	-	8.18e-08
chr7	116596259	116596478	site30933	13.2903	+	9.1e-06
chr7	116598363	116598582	site30934	16.2903	+	1.56e-06
chr7	116663078	116663297	site30935	13.1613	+	9.76e-06
chr7	116726169	116726388	site30936	14.1613	-	5.62e-06
chr7	116743647	116743866	site30937	14.1452	+	5.67e-06
chr7	116786821	116787040	site30938	14.0161	-	6.1e-06
chr7	116802936	116803155	site30939	13.5645	-	7.84e-06
chr7	116809775	116809994	site30940	16.7419	-	1.16e-06
chr7	116930502	116930721	site30941	19.7419	+	1.28e-07
chr7	116984906	116985125	site30942	15.6935	+	2.27e-06
chr7	116988463	116988682	site30943	18.1935	+	4.25e-07
chr7	117053511	117053730	site30944	14.6613	-	4.22e-06
chr7	117119526	117119745	site30945	16.6774	-	1.21e-06
chr7	117127656	117127875	site30946	17.6935	-	6.08e-07
chr7	117165630	117165849	site30947	14.8871	+	3.7e-06
chr7	117193471	117193690	site30948	14.4194	-	4.85e-06
chr7	117249933	117250152	site30949	14.4194	+	4.85e-06
chr7	117385919	117386138	site30950	13.3548	-	8.79e-06
chr7	117399900	117400119	site30951	16.7419	+	1.16e-06
chr7	117459073	117459292	site30952	16.2097	+	1.64e-06
chr7	117505351	117505570	site30953	15.1129	-	3.23e-06
chr7	117543613	117543832	site30954	14.4355	-	4.81e-06
chr7	117669914	117670133	site30955	13.2742	+	9.18e-06
chr7	117673943	117674162	site30956	16.4032	-	1.45e-06
chr7	117715881	117716100	site30957	15.6129	-	2.39e-06
chr7	117750685	117750904	site30958	16.2419	+	1.61e-06
chr7	117872121	117872340	site30959	13.3226	+	8.94e-06
chr7	118016740	118016959	site30960	15.9677	-	1.92e-06
chr7	118054311	118054530	site30961	13.371	+	8.71e-06
chr7	118104913	118105132	site30962	15.4516	-	2.64e-06
chr7	118153639	118153858	site30963	18.9355	-	2.44e-07
chr7	118166439	118166658	site30964	18.2097	+	4.2e-07
chr7	118195956	118196175	site30965	21.0645	-	3.94e-08
chr7	118200193	118200412	site30966	13.1452	-	9.84e-06
chr7	118250973	118251192	site30967	15.0968	-	3.27e-06
chr7	118324967	118325186	site30968	17.7097	+	6.01e-07
chr7	118352935	118353154	site30969	19.2097	+	1.97e-07
chr7	118590192	118590411	site30970	16.7258	-	1.18e-06
chr7	118745078	118745297	site30971	15.1452	-	3.17e-06
chr7	118918646	118918865	site30972	16.4677	+	1.39e-06
chr7	118957946	118958165	site30973	14.0161	+	6.1e-06
chr7	119176103	119176322	site30974	17.5	-	6.96e-07
chr7	119198015	119198234	site30975	13.2903	-	9.1e-06
chr7	119270033	119270252	site30976	17.6613	+	6.22e-07
chr7	119412576	119412795	site30977	16.0645	+	1.8e-06
chr7	119421828	119422047	site30978	14.4032	-	4.9e-06
chr7	119423284	119423503	site30979	14.4032	-	4.9e-06
chr7	119428252	119428471	site30980	14.0968	+	5.83e-06
chr7	119594038	119594257	site30981	14.3226	-	5.13e-06
chr7	119653113	119653332	site30982	13.4677	-	8.26e-06
chr7	119773597	119773816	site30983	14.6129	-	4.34e-06
chr7	119935508	119935727	site30984	17.4677	+	7.11e-07
chr7	120068170	120068389	site30985	14.371	-	4.99e-06
chr7	120101024	120101243	site30986	13.5323	-	7.98e-06
chr7	120272256	120272475	site30987	13.9516	-	6.33e-06
chr7	120555055	120555274	site30988	17.1452	-	8.88e-07
chr7	120687907	120688126	site30989	15.3065	-	2.88e-06
chr7	120792091	120792310	site30990	20.8387	+	4.85e-08
chr7	120805979	120806198	site30991	20.7258	+	5.38e-08
chr7	120848201	120848420	site30992	14.7258	+	4.06e-06
chr7	120885770	120885989	site30993	13.9032	-	6.5e-06
chr7	120891054	120891273	site30994	13.9032	-	6.5e-06
chr7	120895850	120896069	site30995	13.5323	+	7.98e-06
chr7	120941155	120941374	site30996	16.9839	-	9.9e-07
chr7	120987670	120987889	site30997	13.9355	+	6.38e-06
chr7	121076932	121077151	site30998	14.629	-	4.3e-06
chr7	121081406	121081625	site30999	13.1452	-	9.84e-06
chr7	121099649	121099868	site31000	16.9032	-	1.04e-06
chr7	121107999	121108218	site31001	19.629	-	1.4e-07
chr7	121126866	121127085	site31002	14	+	6.16e-06
chr7	121163803	121164022	site31003	15.8871	+	2.02e-06
chr7	121231920	121232139	site31004	16.5968	+	1.28e-06
chr7	121233823	121234042	site31005	14.1613	+	5.62e-06
chr7	121292850	121293069	site31006	16.2419	-	1.61e-06
chr7	121314334	121314553	site31007	13.4839	-	8.19e-06
